"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"2804","Chris dixon",NA,3,NA,2019-07-24,NA,TRUE,"Overall really like starling","Overall really like starling, i use it as a spending account rather than an account for direct debits at the moment just because it's new, if a few things change i can't see why i wouldn't change it to my main account. It's great when going abroad as you don't get charged and you get instant notifications when spending, and saving money with the divides within the account is great!My main gripe is it isn't as clear as my main bank when looking at what's going in and out, it doesn't show the amount left after each transaction and only shows a total amount spent each day",NA,575
"2805","Patrina McQueen",NA,1,NA,2019-07-24,NA,TRUE,"Really like the speed at which I can…","Really like the speed at which I can record every transaction.So easy to use.Have been able to manage my spending with such ease.An advantage that all my family also have an account to makes paying each other so easy and swift. Good job.",NA,237
"2806","Thomas Garrod",NA,1,NA,2019-07-24,NA,TRUE,"So easy to use","So easy to use, got customer support. Took a bit to long to set up due to lots of new customer applications which put my business plans on hold a little bit. But the staff were great and I have had no problems with the app. Very happy with it. I have been recommending it to everyone.",NA,284
"2807","Shane Bordoli","https://user-images.trustpilot.com/5ca59abf80e65739f29c45b6/73x73.png",2,NA,2019-07-24,NA,TRUE,"Super excellent","Super excellent. I took a chance on a new bank as there are no charges or fees for use abroad and it's paid off! Instant notifications on withdrawals and other transactions. Receives money instantly from my regular current account too. Perfect for any time spent abroad especially. Simple and effective app and good customer service.",NA,333
"2808","Pop",NA,1,NA,2019-07-24,NA,TRUE,"Maybe you should hire more black…","Maybe you should hire more black people.I see vanila everywhere.",NA,64
"2809","Daniel Max-Orumbie",NA,2,NA,2019-07-24,NA,TRUE,"I'm so pleased with this account so…","I'm so pleased with this account so far, particularly the instant notice I receive after a transaction. I'm also very pleased by the ease of using abroad. Though not all banks accepted the card, those may have been domestic to the country I visit, I was able to find an atm to use.",NA,281
"2810","andrew thompson",NA,2,NA,2019-07-24,NA,TRUE,"The app is easy to download and use and…","The app is easy to download and use and works really well day to day  plus can only get better as it is further developed and improved.  Customer service is excellent, on the  odd occasion I needed to contact bank directly. I would recommend Starling to anyone needing hassle free banking.",NA,289
"2811","Steve Sampson",NA,5,NA,2019-07-24,NA,TRUE,"Starling provide an excellent service…","Starling provide an excellent service with an easy to use App, inbuild messaging for money coming and going out, simple and efficient customer service. I run two separate business accounts out of the App. A great option for those who do not require a high street branch.",NA,270
"2812","Justyna Z",NA,2,NA,2019-07-24,NA,TRUE,"I like it","I like it. Easy, helpful application. I have one account with my husband and the application is very useful.",NA,108
"2813","will-i-am",NA,2,NA,2019-07-23,2019-07-24,TRUE,"maybe it's not you it's me?","you have said that you are bringing in a charge for switching money between sterling and euro accounts, i think in September.i couldnt find out online what that charge would be.","Hi there, From September 2019 if you want to send money from your euro personal current account in a currency other than euro, we will use the exchange rate and charge you the fees shown on the International Payments page of the App before you make the payment. Please also note that your payee’s bank and other banks involved in processing the payment may charge additional fees for your payee to receive the payment. This means that the amount your payee receives may be less than the amount shown on the International Payments page in the App. We do not have any control over these additional charges. For transfers between your euro personal current account and another account denominated in a currency other than euro, we will use the exchange rate and charge you the fee shown on the relevant payment screen in the App.Team Starling",177
"2814","Reuben",NA,2,NA,2019-07-23,NA,TRUE,"I think starling is amazing","I think starling is amazing. The on line chat service is excellent, they've always instantly resolved our queries. I'd recommend to anyone.Also the message updates that let you know how much you've spent and when is fantastic, and it's really useful particularly on the joint account. Love the layout of your app to. Well designed and thought out.",NA,347
"2815","Mohammed  Rahman",NA,1,NA,2019-07-23,NA,TRUE,"avoid fraudulent activities such as…","avoid fraudulent activities such as money being taking out the account from goals and balance as I have a lot of money saved in my goals and would not like it being stolen. I really hope I can trust starling and hopefully build a future",NA,236
"2816","Amanda Waters",NA,8,NA,2019-07-23,NA,TRUE,"So impressed with Starling","I began with a Starling personal account and was so impressed I moved my business account to Starling. I love that I can save individual pots of money for different things, that I can move money easily and hassle-free, and that all details for the account are on the app. It has been brilliant so far!",NA,301
"2817","Samuel",NA,3,NA,2019-07-23,NA,TRUE,"Excellent service so far","Excellent service so far. Know exactly when something happens to my account.",NA,76
"2818","Robert ian Hancock",NA,1,NA,2019-07-23,2019-07-24,TRUE,"I tried opening a business account","I tried opening a business account For my two sons new business that I wouldSupporting You didn’t want it","Hi Robert,We’re sorry we’ve not been able to offer you an account at this time. As a regulated bank, Starling conducts identity, fraud prevention and credit checks to open an account.We appreciate you taking the time to give us feedback, as we are always for looking for ways to improve our service.Team Starling",105
"2819","John McGuinness",NA,2,NA,2019-07-23,NA,TRUE,"I love that it is accepted everywhere","I love that it is accepted everywhere, easy to use and you immediately get a text about how much you spent.",NA,107
"2820","John Chapple","https://user-images.trustpilot.com/55aa77260000ff0001cd9b8f/73x73.png",3,NA,2019-07-23,NA,TRUE,"Nice and easy!","The Starling app based bank is easy and simple to use. It does precisely what I want it to do with no frills and no fancy and difficult to navigate website.It also pays interest and can be used abroad without penalty in the EU at least.",NA,236
"2821","Kinman",NA,1,NA,2019-07-23,2019-07-24,TRUE,"Why not?","Easy to set up. Easy to use.  Secure as any other bank account.  Instant updates to account valance.  What's not to like.","Hi there,We love simplicity and that includes your short and snappy review!Lemon squeezy eh?Thanks for your support.Team Starling",121
"2822","Colin D",NA,3,NA,2019-07-23,2019-07-24,TRUE,"Well designed app which gives immediate…","Well designed app which gives immediate notification of transactions and categorises them. Very good for payments abroad as gives excellent exchange rate a doesn't charge commission.","Thanks for the lovely review Colin.It's great to hear you're taking advantage of some of the great perks we offer!Team Starling",182
"2823","JC",NA,8,NA,2019-07-23,2019-07-24,FALSE,"After 1 Year of using Starling Bank…","After 1 Year of using Starling Bank they closed my account without any notice, this is not how banks should behave specially 1 Year old account. I would suggest move from Starling Bank as soon possible as its not safe as you may loss it any moment for any reason which they wont provide.  Starling bank was great until it last. Seems they have too many clients during this year and they start being greedy.","Hi JC,We're sorry we had to take the decision to close your account. We carefully consider such decisions and if you would like to discuss this further please feel free to get in touch with our customer service team: https://www.starlingbank.com/contact/Team Starling",406
