"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"1629","Barbara Jacobs",NA,4,NA,2018-06-19,2018-06-20,TRUE,"Brilliant and so easy to Bank with.","Brilliant and so easy to Bank with.Have had the pleasure of banking with Atom for one year now.Good interest Rates.App Feel very secure.Would highly recommend.","Thanks for taking the time to leave such a great review Paul. We work hard here at Atom to give our customers the best experience we can, so it's lovely to hear you've had a good one so far! If you need anything, you know where we are :) LB",159
"1630","C Foxwell",NA,3,NA,2018-06-19,2018-06-20,TRUE,"Early days but so far so good","Early days but so far so good","Thanks for the lovely review Barbara! It's great to hear feedback from our customers :) LB",29
"1631","Neil Murray",NA,7,NA,2018-06-18,2018-06-19,TRUE,"At last a Bank for savers","Been with Atom Bank for just over a year now ... and couldn't be happier I feel the app is secure and I love how they tell you what interest you can earn before you deposit your money.as it's an app base bank they don't have any branches so they can give you a better interest rate ..... please be aware the money is locked away for the full term so if you need money right away Atom Bank may not be for you...One last thing great to know your money is protected as well Well done Atom Bank","Glad to hear your experience has been a good one so far! We're here 24/7 by phone, appchat or email if you need us :) LB",490
"1632","John",NA,2,NA,2018-06-18,2018-06-18,TRUE,"It was so easy to open the account","It was so easy to open the account, the interest  rate is good and I like the simple modern approach the app has. It all worked quickly and no problems.","That's fantastic to hear Neil! Thank you for taking the time to leave such lovely feedback :) LB",152
"1633","Tony Bayley","https://user-images.trustpilot.com/541598c500006400018a65da/73x73.png",2,NA,2018-06-18,2018-06-18,TRUE,"Good interst rates and easy to use.","Good interst rates and easy to use if you are comfortable with accessing your account via your phone only.","That's great to hear John! I love that you're enjoying the app! :) RC",106
"1634","Kathleen",NA,2,NA,2018-06-18,2018-06-18,TRUE,"Easy!","Very simple to set up and the products are clear to understand.","Thanks for taking the time to leave a review Tony.  We love to hear from our customers :) RC",63
"1635","Stephen",NA,5,NA,2018-06-18,2018-06-18,TRUE,"Simple app easy to set up and use","Simple app easy to set up and use","Thanks Kathleen, its great to hear that you've found it all so easy to use.  We're here 24/7 in app and on the phone if you need us.  RC",33
"1636","Nancy Thorne Customer",NA,2,NA,2018-06-18,2018-06-18,TRUE,"Website a little slow to access at…","Website a little slow to access at times, though other than that no problem at all.","Thanks Stephen, we love to keep things simple :) RC",83
"1637","Zida Mirza",NA,2,NA,2018-06-18,2018-06-18,TRUE,"Very easy to set up","Very easy to set up! Great app.","Hi Nancy, I'll get this fed back to our app development team for you :) Thanks for the review! RC",31
"1638","Steve",NA,3,NA,2018-06-18,2018-06-18,TRUE,"Initially I had some reservations","Initially I had some reservations about investing with an app based bank but now I would not hesitate in recommending Atom. Process has been very straightforward and using the app is simple.","Thanks Zida! Great to have you on board. RC",190
"1639","Mr Kevin Thorpe",NA,11,NA,2018-06-18,2018-06-18,TRUE,"Very easy to open an account and manage…","Very easy to open an account and manage it online.","Thanks Steve! It's lovely to hear such great things from our customers :) RC",50
"1640","Michael Percival",NA,2,NA,2018-06-18,2018-06-18,TRUE,"Been with them over a year now,no…","Been with them over a year now,no problems at all,but it's only a saving account","Hi Kevin, thanks for leaving the great review :) RC",80
"1641","Peter Licence",NA,3,NA,2018-06-18,2018-06-18,TRUE,"I love Atom it is so easy to use and…","I love Atom it is so easy to use and transfers same day cleared funds superb","Hi Peter, thanks for the great review! RC",76
"1642","Michael Harrison",NA,5,NA,2018-06-18,2018-06-18,TRUE,"Interest rise within days of opening an account!!","I just opened an account with them, and a few days later the interest rate rose! I was really cross about this. Why didn’t they warn me so I could have waited a few days??? Not a happy bunny!!","Hi Michael,I'm very sorry that you're unhappy that we didn't notify you of the rate change.  Our rates can go up and down at any time, and we don't inform anyone that this is going to happen.I can certainly get this fed back for you though.  If you need anything else, please don't hesitate to get back in touch.  Our number is 0333 399 0050.  ThanksRC",192
"1643","Trevor  Turner",NA,8,NA,2018-06-18,2018-06-18,TRUE,"Just opened a bond account","Just opened a bond account. Easy to do so. No other real contact to pass opinion on other services.","Hi Trevor, thanks for the review.  If you ever do need to contact us, our lines are open 24/7! Our number is 0333 399 0050.  RC",99
"1644","lorraine",NA,2,NA,2018-06-18,2018-06-18,TRUE,"Effective communication","Very impressed with communication when making initial deposits as after each bank transfer I received a text to inform me that the deposit had arrived safely which was reassuring when the amounts were significant to me.","Hi Lorraine, thanks for taking the time to leave us a review.  We really appreciate your feedback and are glad to hear you like our text messages notifications :) RC",219
"1645","Kev M",NA,7,NA,2018-06-18,2018-06-18,TRUE,"Great rates and simple but effective…","Great rates and simple but effective and secure app platform.","Hi Kevin, thanks for getting in touch.  We love hearing from our customers! Great to have you on board. RC",61
"1646","Michael",NA,1,NA,2018-06-18,2018-06-18,TRUE,"Very easy to set up a 1 year fixed…","Very easy to set up a 1 year fixed bond. All done via the mobile app and very quickly up and running.","Hi Michael, glad to hear you're all set up! RC",101
"1647","Jean Shaw",NA,1,NA,2018-06-18,2018-06-18,TRUE,"It was so easy to open an Atom account","It was so easy to open an Atom account. Simple and straightforward. I like the fact you can choose what date your interest is paid. Hopefully they will start to offer easy access accounts soon.","Hi Jean, Thanks for taking the time to leave a review!  If you click on the following link, you can sign up to our newsletter to be kept up to date with future products and services - https://www.atombank.co.uk/sign-upRC",193
"1648","Sandra C","https://user-images.trustpilot.com/4cf10db1000064000105442c/73x73.png",18,NA,2018-06-16,2018-06-16,FALSE,"So far so good - great customer service.","I opened an account and transferred an initial deposit within 20 minutes or so. Lovely app, easy to use. Other than a bit of a problem with setting up facial recognition, then a hiccup using voice recognition, I had no problems. I transferred money from a poorly paying savings account but it didn't arrive in my account as soon as I expected. I used the live chat facility, which connected straight away, and my mind was put at rest by a lovely lady. Sure enough, I received a text a couple of hours later confirming my deposit had arrived. Very impressed!","Hi Sandra.  Thanks for the lovely feedback and I'm glad you are impressed.  You mentioned you chatted in, it's great that we could offer you assurance and put your mind at rest.  If you need to contact us in the future, we are here 24/7 to help. KD",557
"1649","Juan J Galeano",NA,1,NA,2018-06-16,2018-06-16,FALSE,"I just opened an account","I just opened an account, very good interface and tranfered the money from my current account straight away. Let the savigs commence!","Hi Juan. Thanks for the glowing review and it's great to have you as a customer.  KD",133
"1650","Pete","https://user-images.trustpilot.com/4e2fe81300006400010a75ab/73x73.png",8,NA,2018-06-08,2018-06-08,FALSE,"Avoid!","Tried to open a savings account via the phone app, app just hung then timed out. Was advised  to go through the whole application process again rather that taking the option to proceed with my existing application - what a waste of time!Avoid, I have been left with a very poor impression of this 'challenger' bank - it's when things go wrong for you as a customer that you see the quality of the service to expect.","I'm really sorry to read about the experience you've had Pete. This is not the service we want our customers and people applying for accounts to receive and it's certainly not the norm for us. Occasionally, when we have applications that don't complete and are part of the way through, it can cause an issue with setting up the account so we encourage customers to start the application again to minimise any potential problems during the process. This isn't something that happens often but when it has with other customers, starting the application process again is usually the best solution. I'm really sorry you've had your time wasted Pete and thank you for writing your review on here. We always listen to feedback, whether it be praising what we do or telling us what we should be doing better. If you'd like to share more about your experience with us we'd like you to either call 03333990050 or email customersupport@atombank.co.uk so we can capture your feedback and help us improve our application process. Thanks again for sharing your feedback Pete.",415
